campaign_id,brand,campaign_name,platform,ad_format,objective,audience_segment,date,month,week,day_of_week,is_weekend,impressions,reach,frequency,spend,cpm,clicks,ctr,engagements,likes,comments,shares,saves,engagement_rate,video_views,video_views_25pct,video_views_50pct,video_views_75pct,video_views_100pct,vtr,conversions,revenue,cpc,cpa,cvr,roas
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Interest — Tech,2024-08-31,2024-08,2024-W34,Saturday,True,7586,5562,1.36,64.65,8.52,129,1.7005,101,59,7,11,11,1.3314,2907,4070,2907,2180,1599,38.3206,0,0.0,0.5,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Retargeting — Cart Abandoners,2024-08-31,2024-08,2024-W34,Saturday,True,11598,8001,1.45,64.65,5.57,24,0.2069,176,105,14,19,21,1.5175,3831,5364,3831,2873,2107,33.0316,0,0.0,2.69,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,25-34 Male,2024-09-01,2024-09,2024-W35,Sunday,True,12596,8931,1.41,129.3,10.27,66,0.524,141,90,13,18,15,1.1194,4972,6961,4972,3729,2734,39.4728,0,0.0,1.96,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Tech,2024-09-02,2024-09,2024-W35,Monday,False,16434,10262,1.6,129.31,7.87,44,0.2677,183,119,9,19,9,1.1135,5303,7424,5303,3977,2916,32.2685,0,0.0,2.94,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Interest — Beauty,2024-09-03,2024-09,2024-W35,Tuesday,False,6164,4452,1.38,64.65,10.49,12,0.1947,28,15,3,4,3,0.4543,2121,2970,2121,1591,1166,34.4095,0,0.0,5.39,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Interest — Tech,2024-09-03,2024-09,2024-W35,Tuesday,False,5954,4112,1.45,64.65,10.86,40,0.6718,72,50,4,6,3,1.2093,1719,2407,1719,1289,945,28.8713,0,0.0,1.62,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Retargeting — Cart Abandoners,2024-09-04,2024-09,2024-W35,Wednesday,False,20305,14887,1.36,129.31,6.37,182,0.8963,199,136,21,34,26,0.9801,7740,10836,7740,5805,4257,38.1187,2,255.88,0.71,64.65,1.0989,1.9788
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Site Visitors,2024-09-05,2024-09,2024-W35,Thursday,False,9483,6362,1.49,129.31,13.64,80,0.8436,86,53,9,12,7,0.9069,3578,5009,3578,2683,1968,37.7307,0,0.0,1.62,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Retargeting — Site Visitors,2024-09-06,2024-09,2024-W35,Friday,False,8062,5540,1.46,64.65,8.02,56,0.6946,88,52,4,11,8,1.0915,3436,4810,3436,2577,1889,42.6197,0,0.0,1.15,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Lookalike 1%,2024-09-06,2024-09,2024-W35,Friday,False,4120,3097,1.33,64.65,15.69,48,1.165,47,28,5,4,5,1.1408,1341,1877,1341,1006,737,32.5485,0,0.0,1.35,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-09-07,2024-09,2024-W35,Saturday,True,11495,8590,1.34,129.3,11.25,104,0.9047,171,103,12,14,21,1.4876,3609,5053,3609,2707,1985,31.3963,1,65.17,1.24,129.3,0.9615,0.504
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,18-24 Female,2024-09-08,2024-09,2024-W36,Sunday,True,5339,3355,1.59,64.64,12.11,58,1.0863,5,3,0,0,0,0.0937,2078,2909,2078,1558,1143,38.9211,0,0.0,1.11,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Retargeting — Cart Abandoners,2024-09-08,2024-09,2024-W36,Sunday,True,4963,3317,1.5,64.65,13.03,26,0.5239,104,59,11,11,8,2.0955,2030,2842,2030,1522,1116,40.9027,0,0.0,2.49,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Lookalike 1%,2024-09-09,2024-09,2024-W36,Monday,False,11792,7688,1.53,129.3,10.97,40,0.3392,185,119,19,25,14,1.5689,3563,4988,3563,2672,1959,30.2154,0,0.0,3.23,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Lookalike 1%,2024-09-10,2024-09,2024-W36,Tuesday,False,18714,12159,1.54,129.31,6.91,75,0.4008,281,164,30,35,23,1.5015,6175,8645,6175,4631,3396,32.9967,0,0.0,1.72,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Interest — Tech,2024-09-11,2024-09,2024-W36,Wednesday,False,6321,3824,1.65,64.65,10.23,48,0.7594,40,24,2,6,2,0.6328,3254,4555,3254,2440,1789,51.4792,0,0.0,1.35,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Interest — Tech,2024-09-11,2024-09,2024-W36,Wednesday,False,5067,3658,1.39,64.64,12.76,5,0.0987,24,15,1,2,3,0.4737,1883,2636,1883,1412,1035,37.162,0,0.0,12.93,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Interest — Fitness,2024-09-12,2024-09,2024-W36,Thursday,False,12924,10249,1.26,129.3,10.01,146,1.1297,55,30,4,9,4,0.4256,3843,5380,3843,2882,2113,29.7354,0,0.0,0.89,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Male,2024-09-13,2024-09,2024-W36,Friday,False,5956,4445,1.34,64.65,10.85,23,0.3862,58,36,5,6,7,0.9738,2087,2922,2087,1565,1147,35.0403,0,0.0,2.81,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Lookalike 1%,2024-09-13,2024-09,2024-W36,Friday,False,8966,7329,1.22,64.65,7.21,27,0.3011,47,25,2,4,4,0.5242,2613,3659,2613,1960,1437,29.1434,0,0.0,2.39,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Female,2024-09-14,2024-09,2024-W36,Saturday,True,9393,7215,1.3,129.3,13.77,65,0.692,49,33,5,7,3,0.5217,2529,3541,2529,1897,1391,26.9243,0,0.0,1.99,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Male,2024-09-15,2024-09,2024-W37,Sunday,True,13050,8156,1.6,129.3,9.91,57,0.4368,320,178,37,51,25,2.4521,5102,7143,5102,3826,2806,39.0958,1,73.25,2.27,129.3,1.7544,0.5665
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Lookalike 1%,2024-09-16,2024-09,2024-W37,Monday,False,50880,31012,1.64,129.31,2.54,211,0.4147,394,250,28,54,26,0.7744,20363,28509,20363,15272,11200,40.0216,0,0.0,0.61,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,18-24 Female,2024-09-17,2024-09,2024-W37,Tuesday,False,5970,4734,1.26,64.65,10.83,55,0.9213,30,20,2,4,4,0.5025,3019,4226,3019,2264,1660,50.5695,0,0.0,1.18,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Cart Abandoners,2024-09-17,2024-09,2024-W37,Tuesday,False,15807,9622,1.64,64.65,4.09,15,0.0949,295,165,32,31,25,1.8663,5877,8228,5877,4407,3232,37.1797,0,0.0,4.31,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Male,2024-09-18,2024-09,2024-W37,Wednesday,False,4370,3163,1.38,64.65,14.79,34,0.778,9,5,0,1,1,0.2059,1693,2370,1693,1270,931,38.7414,0,0.0,1.9,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,25-34 Male,2024-09-18,2024-09,2024-W37,Wednesday,False,7105,5158,1.38,64.65,9.1,12,0.1689,48,31,3,4,4,0.6756,1824,2554,1824,1368,1003,25.6721,0,0.0,5.39,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Female,2024-09-19,2024-09,2024-W37,Thursday,False,18213,12262,1.49,129.31,7.1,94,0.5161,113,64,11,12,8,0.6204,7987,11182,7987,5990,4393,43.8533,0,0.0,1.38,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,35-44 Mixed,2024-09-20,2024-09,2024-W37,Friday,False,5278,3219,1.64,64.65,12.25,32,0.6063,5,2,0,0,0,0.0947,1275,1785,1275,956,701,24.1569,0,0.0,2.02,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-09-20,2024-09,2024-W37,Friday,False,8491,6373,1.33,64.65,7.61,62,0.7302,90,55,5,16,12,1.0599,2197,3076,2197,1648,1208,25.8745,0,0.0,1.04,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Beauty,2024-09-21,2024-09,2024-W37,Saturday,True,9400,7186,1.31,129.3,13.76,67,0.7128,112,69,10,13,12,1.1915,3960,5545,3960,2970,2178,42.1277,0,0.0,1.93,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,25-34 Female,2024-09-22,2024-09,2024-W38,Sunday,True,6688,4189,1.6,64.65,9.67,50,0.7476,64,39,6,6,5,0.9569,2720,3808,2720,2040,1496,40.6699,0,0.0,1.29,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Male,2024-09-22,2024-09,2024-W38,Sunday,True,7645,5524,1.38,64.65,8.46,95,1.2426,32,20,2,3,2,0.4186,3087,4321,3087,2315,1697,40.3793,0,0.0,0.68,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Interest — Beauty,2024-09-23,2024-09,2024-W38,Monday,False,13931,10236,1.36,129.31,9.28,14,0.1005,259,156,22,42,16,1.8592,4732,6626,4732,3549,2603,33.9674,0,0.0,9.24,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Lookalike 1%,2024-09-24,2024-09,2024-W38,Tuesday,False,11489,8206,1.4,129.3,11.25,132,1.1489,91,53,6,10,13,0.7921,4382,6135,4382,3286,2410,38.1408,0,0.0,0.98,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Beauty,2024-09-25,2024-09,2024-W38,Wednesday,False,9366,6417,1.46,129.3,13.81,78,0.8328,186,107,17,31,11,1.9859,3140,4396,3140,2355,1727,33.5255,0,0.0,1.66,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Retargeting — Site Visitors,2024-09-26,2024-09,2024-W38,Thursday,False,5162,4144,1.25,64.65,12.52,39,0.7555,79,48,3,7,7,1.5304,2270,3179,2270,1703,1249,43.9752,0,0.0,1.66,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,18-24 Female,2024-09-26,2024-09,2024-W38,Thursday,False,6405,4143,1.55,64.65,10.09,14,0.2186,12,7,1,1,1,0.1874,2932,4105,2932,2199,1612,45.7767,0,0.0,4.62,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Interest — Fitness,2024-09-27,2024-09,2024-W38,Friday,False,16754,10397,1.61,129.3,7.72,128,0.764,16,9,1,2,1,0.0955,7313,10238,7313,5485,4022,43.6493,0,0.0,1.01,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,18-24 Female,2024-09-28,2024-09,2024-W38,Saturday,True,3985,2760,1.44,64.65,16.22,33,0.8281,3,1,0,0,0,0.0753,1559,2182,1559,1169,857,39.1217,0,0.0,1.96,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,25-34 Male,2024-09-28,2024-09,2024-W38,Saturday,True,5519,4304,1.28,64.64,11.71,59,1.069,71,39,7,11,8,1.2865,2138,2993,2138,1603,1176,38.7389,1,132.46,1.1,64.64,1.6949,2.049
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Retargeting — Cart Abandoners,2024-09-29,2024-09,2024-W39,Sunday,True,6720,4811,1.4,64.65,9.62,22,0.3274,168,98,19,22,17,2.5,1987,2781,1987,1490,1092,29.5685,0,0.0,2.94,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Interest — Beauty,2024-09-29,2024-09,2024-W39,Sunday,True,5504,3813,1.44,64.64,11.75,48,0.8721,12,6,1,1,0,0.218,1647,2306,1647,1235,905,29.9237,0,0.0,1.35,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Lookalike 1%,2024-09-30,2024-09,2024-W39,Monday,False,12556,8379,1.5,129.31,10.3,94,0.7486,195,116,11,27,27,1.553,4429,6200,4429,3321,2436,35.274,0,0.0,1.38,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,35-44 Mixed,2024-10-01,2024-10,2024-W39,Tuesday,False,3311,2308,1.43,64.64,19.52,16,0.4832,5,2,0,0,0,0.151,1430,2002,1430,1072,786,43.1894,0,0.0,4.04,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,18-24 Female,2024-10-01,2024-10,2024-W39,Tuesday,False,5952,4832,1.23,64.65,10.86,63,1.0585,68,38,4,7,3,1.1425,2154,3015,2154,1615,1184,36.1895,1,56.02,1.03,64.65,1.5873,0.8666
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,18-24 Female,2024-10-02,2024-10,2024-W39,Wednesday,False,5271,3179,1.66,64.65,12.27,29,0.5502,56,31,5,5,5,1.0624,1873,2623,1873,1405,1030,35.5341,0,0.0,2.23,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,25-34 Female,2024-10-02,2024-10,2024-W39,Wednesday,False,5171,4235,1.22,64.64,12.5,45,0.8702,73,44,6,12,10,1.4117,2028,2840,2028,1521,1115,39.2187,0,0.0,1.44,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,25-34 Male,2024-10-03,2024-10,2024-W39,Thursday,False,7437,5234,1.42,129.3,17.39,62,0.8337,57,32,4,6,8,0.7664,3319,4647,3319,2489,1825,44.6282,0,0.0,2.09,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,25-34 Female,2024-10-04,2024-10,2024-W39,Friday,False,4787,3433,1.39,64.65,13.51,10,0.2089,47,28,3,4,5,0.9818,1779,2491,1779,1334,978,37.1632,0,0.0,6.46,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Site Visitors,2024-10-04,2024-10,2024-W39,Friday,False,6515,4039,1.61,64.65,9.92,39,0.5986,22,13,1,3,2,0.3377,2866,4012,2866,2149,1576,43.9908,0,0.0,1.66,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,18-24 Female,2024-10-05,2024-10,2024-W39,Saturday,True,17664,10926,1.62,129.31,7.32,35,0.1981,113,75,10,18,12,0.6397,5772,8082,5772,4329,3175,32.6766,0,0.0,3.69,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Interest — Fitness,2024-10-06,2024-10,2024-W40,Sunday,True,10198,7474,1.36,129.31,12.68,98,0.961,10,6,0,1,0,0.0981,2468,3455,2468,1851,1357,24.2008,0,0.0,1.32,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Lookalike 1%,2024-10-07,2024-10,2024-W40,Monday,False,9414,6976,1.35,129.3,13.74,82,0.871,168,107,12,19,18,1.7846,3959,5543,3959,2969,2177,42.0544,1,134.48,1.58,129.3,1.2195,1.04
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,18-24 Female,2024-10-08,2024-10,2024-W40,Tuesday,False,6976,5693,1.23,64.65,9.27,59,0.8458,46,25,2,5,6,0.6594,2357,3300,2357,1768,1296,33.7873,0,0.0,1.1,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-10-08,2024-10,2024-W40,Tuesday,False,7790,6062,1.29,64.65,8.3,88,1.1297,129,79,8,11,15,1.656,2843,3981,2843,2132,1564,36.4955,0,0.0,0.73,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-10-09,2024-10,2024-W40,Wednesday,False,8510,6603,1.29,129.31,15.19,34,0.3995,61,37,7,8,7,0.7168,2437,3412,2437,1827,1340,28.6369,0,0.0,3.8,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,25-34 Female,2024-10-10,2024-10,2024-W40,Thursday,False,12631,10325,1.22,129.31,10.24,124,0.9817,31,21,1,4,2,0.2454,3549,4968,3549,2661,1952,28.0975,1,41.54,1.04,129.31,0.8065,0.3212
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Interest — Tech,2024-10-11,2024-10,2024-W40,Friday,False,11559,9108,1.27,129.31,11.19,80,0.6921,103,72,10,17,5,0.8911,4337,6072,4337,3253,2385,37.5205,0,0.0,1.62,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,25-34 Male,2024-10-12,2024-10,2024-W40,Saturday,True,5758,4641,1.24,64.65,11.23,15,0.2605,19,10,1,3,1,0.33,1990,2786,1990,1492,1094,34.5606,0,0.0,4.31,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Cart Abandoners,2024-10-12,2024-10,2024-W40,Saturday,True,5343,4186,1.28,64.65,12.1,35,0.6551,28,18,1,4,3,0.5241,1872,2621,1872,1404,1029,35.0365,0,0.0,1.85,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Male,2024-10-13,2024-10,2024-W41,Sunday,True,8585,6915,1.24,129.31,15.06,25,0.2912,96,57,6,10,7,1.1182,2715,3802,2715,2036,1493,31.6249,0,0.0,5.17,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Cart Abandoners,2024-10-14,2024-10,2024-W41,Monday,False,7585,5229,1.45,129.3,17.05,15,0.1978,140,78,15,23,7,1.8457,2972,4161,2972,2229,1634,39.1826,0,0.0,8.62,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Interest — Fitness,2024-10-15,2024-10,2024-W41,Tuesday,False,4332,3435,1.26,64.65,14.92,40,0.9234,97,61,11,8,12,2.2392,1669,2336,1669,1251,918,38.5272,0,0.0,1.62,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,25-34 Female,2024-10-15,2024-10,2024-W41,Tuesday,False,5874,3778,1.55,64.65,11.01,39,0.6639,76,50,4,10,9,1.2938,2633,3686,2633,1974,1448,44.8247,0,0.0,1.66,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,18-24 Female,2024-10-16,2024-10,2024-W41,Wednesday,False,6439,5081,1.27,64.65,10.04,9,0.1398,19,11,1,1,2,0.2951,1757,2460,1757,1317,966,27.2868,0,0.0,7.18,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Lookalike 1%,2024-10-16,2024-10,2024-W41,Wednesday,False,5920,4671,1.27,64.65,10.92,15,0.2534,21,14,2,3,1,0.3547,2196,3074,2196,1647,1207,37.0946,0,0.0,4.31,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Interest — Beauty,2024-10-17,2024-10,2024-W41,Thursday,False,7995,5456,1.47,129.3,16.17,90,1.1257,23,15,2,3,1,0.2877,2386,3341,2386,1789,1312,29.8437,0,0.0,1.44,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,25-34 Female,2024-10-18,2024-10,2024-W41,Friday,False,4238,2645,1.6,64.65,15.26,20,0.4719,63,38,5,6,4,1.4866,1331,1863,1331,998,732,31.4063,0,0.0,3.23,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,25-34 Female,2024-10-18,2024-10,2024-W41,Friday,False,4141,3378,1.23,64.65,15.61,17,0.4105,7,4,0,0,0,0.169,1674,2344,1674,1256,921,40.425,0,0.0,3.8,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,18-24 Female,2024-10-19,2024-10,2024-W41,Saturday,True,11020,6633,1.66,129.31,11.73,53,0.4809,149,84,12,12,18,1.3521,3619,5067,3619,2714,1990,32.8403,0,0.0,2.44,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Retargeting — Cart Abandoners,2024-10-20,2024-10,2024-W42,Sunday,True,11032,7882,1.4,129.31,11.72,56,0.5076,89,57,5,12,12,0.8067,3101,4342,3101,2326,1705,28.1091,0,0.0,2.31,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Interest — Tech,2024-10-21,2024-10,2024-W42,Monday,False,8309,5022,1.65,129.3,15.56,8,0.0963,94,52,10,12,10,1.1313,3081,4313,3081,2311,1694,37.0803,0,0.0,16.16,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,25-34 Male,2024-10-22,2024-10,2024-W42,Tuesday,False,6093,4640,1.31,64.65,10.61,44,0.7221,87,49,7,8,8,1.4279,3254,4556,3254,2440,1790,53.4055,0,0.0,1.47,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-10-22,2024-10,2024-W42,Tuesday,False,4855,3262,1.49,64.64,13.31,4,0.0824,68,43,6,9,6,1.4006,1786,2500,1786,1339,982,36.7868,0,0.0,16.16,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,25-34 Male,2024-10-23,2024-10,2024-W42,Wednesday,False,3415,2245,1.52,64.64,18.93,28,0.8199,32,20,2,4,2,0.937,985,1380,985,739,542,28.8433,0,0.0,2.31,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Cart Abandoners,2024-10-23,2024-10,2024-W42,Wednesday,False,6952,4388,1.58,64.65,9.3,52,0.748,39,22,3,5,5,0.561,2570,3598,2570,1927,1413,36.9678,0,0.0,1.24,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Retargeting — Cart Abandoners,2024-10-24,2024-10,2024-W42,Thursday,False,6362,4482,1.42,129.31,20.32,9,0.1415,6,3,0,0,0,0.0943,2378,3330,2378,1784,1308,37.3782,0,0.0,14.37,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,25-34 Male,2024-10-25,2024-10,2024-W42,Friday,False,8601,6872,1.25,129.31,15.03,41,0.4767,108,70,9,16,12,1.2557,2305,3227,2305,1729,1268,26.7992,0,0.0,3.15,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,In-feed Video,Awareness,Interest — Tech,2024-10-26,2024-10,2024-W42,Saturday,True,11631,7425,1.57,129.3,11.12,80,0.6878,105,62,8,16,7,0.9028,3909,5473,3909,2932,2150,33.6085,2,136.21,1.62,64.65,2.5,1.0535
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,Interest — Fitness,2024-10-27,2024-10,2024-W43,Sunday,True,4320,3279,1.32,64.65,14.96,41,0.9491,37,21,3,4,4,0.8565,837,1172,837,628,460,19.375,0,0.0,1.58,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Fitness,2024-10-27,2024-10,2024-W43,Sunday,True,5392,4223,1.28,64.65,11.99,51,0.9458,5,3,0,0,0,0.0927,2209,3092,2209,1656,1214,40.9681,0,0.0,1.27,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Interest — Beauty,2024-10-28,2024-10,2024-W43,Monday,False,5641,3582,1.57,64.65,11.46,20,0.3545,49,31,5,5,3,0.8686,2295,3213,2295,1721,1262,40.6843,0,0.0,3.23,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,Retargeting — Site Visitors,2024-10-28,2024-10,2024-W43,Monday,False,3338,2530,1.32,64.65,19.37,21,0.6291,32,21,2,3,2,0.9587,1264,1770,1264,948,695,37.867,0,0.0,3.08,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,Retargeting — Cart Abandoners,2024-10-29,2024-10,2024-W43,Tuesday,False,14822,12034,1.23,129.3,8.72,30,0.2024,286,198,25,46,27,1.9296,4159,5823,4159,3119,2287,28.0596,0,0.0,4.31,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,35-44 Mixed,2024-10-30,2024-10,2024-W43,Wednesday,False,12336,8550,1.44,129.3,10.48,70,0.5674,12,7,1,1,1,0.0973,4478,6269,4478,3358,2463,36.3003,0,0.0,1.85,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,25-34 Male,2024-10-31,2024-10,2024-W43,Thursday,False,11354,7227,1.57,129.3,11.39,74,0.6518,100,65,5,15,14,0.8807,4126,5777,4126,3095,2269,36.3396,0,0.0,1.75,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Pre-roll,Awareness,18-24 Female,2024-11-01,2024-11,2024-W43,Friday,False,9784,6920,1.41,129.31,13.22,18,0.184,23,15,1,3,1,0.2351,3375,4725,3375,2531,1856,34.4951,0,0.0,7.18,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Bumper Ad,Awareness,25-34 Female,2024-11-02,2024-11,2024-W43,Saturday,True,14145,10079,1.4,129.3,9.14,98,0.6928,139,77,8,17,19,0.9827,3823,5353,3823,2867,2103,27.0272,0,0.0,1.32,0.0,0.0,0.0
1004,UrbanFit,Brand Awareness Push,YouTube,Masthead,Awareness,18-24 Female,2024-11-03,2024-11,2024-W44,Sunday,True,5560,4019,1.38,64.65,11.63,9,0.1619,34,18,1,4,4,0.6115,2004,2805,2004,1503,1102,36.0432,0,0.0,7.18,0.0,0.0,0.0
